Word,Count
acompanhar,5
desenvolve,2
querer,16
torrar,1
milicianos,1
MeiaTijela,1
qualificação,1
empreededorismo,1
vendaval,1
ensinar,1
pescar,1
suposto,1
miseral,1
pescado,1
aconteceu,11
protege,3
otimo,2
votacao,1
Mariana,15
provavelmente,8
tmb,4
estariam,2
daí,17
página,20
oxe,3
maravilhosa,7
assistir,17
visão,17
pró,5
mercado,9
Ok,17
camara,2
consumir,1
frente,31
taxaçao,1
produtores,1
grave,8
penso,8
plenamente,3
Recordando,1
State,1
not,8
province,2
We,1
are,2
Argentina,6
Second,2
race,2
mixed,1
woman,5
from,1
remote,1
Amazonian,1
wants,1
overcome,1
the,22
traditional,1
give,2
and,10
take,1
of,6
Brazilian,4
politics,2
Our,2
with,5
hmmm,2
entendeu,11
ofensa,5
desculpa,26
ae,3
sincera,2
real,17
análise,12
leitura,4
inteligente,10
boe,1
biscoito,3
contrário,18
intelegente,1
suficiente,8
enche,2
barriga,1
esvaziar,1
calou,2
mensalão,4
apoiou,20
ferraram,1
aceito,2
pão,2
mortadela,1
comida,5
souber,2
proximo,1
numero,5
dou,3
hum,2
defendendo,16
combate,4
homofobia,1
igualdade,2
LGBT,12
consegue,36
softman,1
Eita,6
escondida,4
estando,2
cargo,25
eletivo,1
extremamente,2
ativa,2
pulso,2
fraco,6
viu,37
posições,7
firmadas,1
soa,2
ignorância,11
misoginia,3
julgue,1
isenta,2
equilibrada,2
preparada,10
biografia,3
encontro,5
unir,13
perder,37
aninhos,1
credibilidade,10
pessoa,60
intitula,1
evangélica,37
pauta,28
liberaçao,1
criatura,10
mente,11
dirá,2
questãos,1
concorrendo,3
raposa,6
jeito,30
passivo,2
agregar,1
Coroné,4
liderar,3
coitado,5
ganha,41
gosto,25
confio,5
honesta,13
postar,2
twitar,1
senão,3
apagada,2
Sinceramente,6
sal,6
Contrata,2
melhorar,6
chance,26
amigão,1
sociedade,25
investidores,4
simples,18
divisão,2
argumenta,1
saudável,1
exige,1
questionam,1
ideologia,19
gênero,13
global,2
enganaram,1
jogaria,2
lama,2
junto,45
mentira,45
iria,7
jogar,10
fogueira,2
pira,2
informar,5
informações,6
vovó,4
sauro,3
saiu,30
jornais,1
televisão,7
seleção,18
Seguimos,2
torcida,5
VaiBrasil,4
Crendospai,1
casco,4
saiba,5
passado,15
desmatador,2
Kkkkkkkkkkkkkkkkkk,2
sonha,4
depende,6
atuar,3
internet,6
post,12
fada,16
Engraçado,14
Indiscutivelmente,1
capacitado,5
coerente,14
representa,28
Criminala,1
cobra,2
Ed,6
votava,2
mudam,3
venha,6
senhor,23
Perfeito,9
moralidade,2
julgar,6
terceiros,2
otário,2
firmeza,8
poucas,4
mulheres,35
imperado,1
homens,10
jovem,3
senadora,3
torcer,6
secar,1
complexo,3
atribuir,1
alinhado,2
entendimento,5
simplista,3
lidar,8
variados,1
vender,3
comprar,5
coelho,1
Aguila,2
lixo,31
canal,6
informando,2
opções,9
voltarei,2
nele,18
preciso,15
inimigo,10
priorizo,1
interromperam,12
lunático,2
con,5
esa,3
chusma,1
exatamente,15
continuo,3
seguindo,4
amp,4
SeverianoMeloRN,1
senhores,9
mentir,8
denegrir,1
Baseado,6
fiao,1
disso,35
pé,9
frio,5
hipocrisia,7
alguém,88
Tite,7
relembrar,2
defendia,4
evoluem,2
candidatura,58
ideia,55
totalmente,11
humano,9
vejam,9
pediu,2
falada,1
criticar,9
julgo,1
pensamento,13
desonesto,2
pagina,5
testosterona,1
desmerecendo,1
Acabo,2
confirmar,2
amanhã,2
entrevistarei,1
inscrevam,2
Diario,1
revela,4
posible,2
lideran,2
farsa,7
contratada,1
peso,8
ouro,1
oposição,9
brincadeira,4
infantil,6
mocinhos,1
existe,45
teatro,6
esconder,3
monopólio,2
content,1
director,1
talks,1
about,5
answering,1
questions,1
why,1
she,5
isn't,2
being,1
considered,1
contender,1
2018election,1
Here,2
is,14
his,1
op,2
Olha,49
impacto,7
indenizações,1
combustíveis,1
evidentemente,1
caixa,7
preta,2
declaramente,1
favorável,4
privatização,6
PraMeEstressarBasta,1
natureza,4
esqueça,6
ciência,5
segredo,2
crescimento,4
econômico,11
conservadorismo,4
burra,11
entender,21
bombar,2
Kkkkkk,26
ficaria,4
preocupado,8
usasse,1
definir,3
questões,15
esrrategicas,1
sinal,9
afeta,1
diretamente,5
social,18
corpo,8
decidido,2
eleicoes2018,13
Petrobras,3
processo,30
Privatiza,1
Sustentabilidade,11
antisistema,1
queria,21
contar,7
piada,31
luz,4
Ochoa,12
futebol,27
aparece,94
graça,13
some,11
Vidal,1
Tejedor,1
passeggio,1
le,3
Corbusier,1
Roma,1
TFG,1
MarinaNaJovemPan,3
MARINAREDE,1
MarinaSilva,15
Marina18,10
rede18,6
Rio,11
perco,2
fuera,2
juego,1
Yo,2
creo,1
gana,2
vuelta,3
pero,3
probable,2
gane,1
laMarina,3
comarcas,2
Correção,2
extrema,6
centro,25
Haddad,11
ressalva,1
independente,16
preparado,3
admiro,2
Dei,2
coraçãozinho,1
FOFINHO,1
curuba,1
neném,1
rs,17
apelou,2
Luan,3
comprei,1
diploma,4
merda,47
apela,2
atacando,7
desconstrução,2
vira,5
Alkimin,2
facista,1
bissexto,6
ForaComunismo,1
Eleições2018,20
ForaSocialismo,1
mojiteros',1
TARTARUA,1
céu,6
idosa,2
viado,5
meia,3
matinal,1
rabo,2
encher,1
saco,9
estilista,1
assembleia,3
debater,9
alteradinho,1
infantado,1
Toma,14
Viagra,1
quietinho,1
tio,4
Biólogos,1
Málaga,1
analizan,1
capturas,1
concurso,4
pesca,1
viajeros,1
piden,1
nueva,1
estación,1
autobuses,1
discordar,5
compartilhar,1
melhore,17
naipe,2
goleiro,7
tirem,1
patrocinar,3
correto,6
janela,2
Acabei,4
patrocinado,1
chegaram,3
esforço,2
passando,5
reclamam,3
passaram,2
imposto,32
rico,2
pagando,7
porcentagens,1
apelidar,1
animais,2
apelidou,1
hiena,10
Globo,25
junho,5
pág,2
Imagine,4
fizesse,1
domingo,3
Poxa,6
poco,1
tolerância,1
ajudando,2
auxiliou,1
criação,6
plano,2
implantado,1
kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,1
Jô,2
devagar,1
morrendo,4
debatefinal,1
governado,4
verdadeiramente,4
guarda,2
púlpito,1
palanque,6
MarinaPresidente,20
Godoy,1
presidenciável,14
Íntegra,1
sabiam,1
avião,5
decola,1
RedeTV,2
curti,1
prega,3
achei,18
apelativa,1
querendo,25
quiser,12
legal,18
pesquisada,1
olhada,6
chegamos,2
Planalto,7
D'ávilla,1
matar,7
flagrada,1
lendo,7
Bíblia,4
voo,3
diferença,18
eh,32
realidade,11
Raquel,1
sumiu,8
kkkkkkkkkkkkkkkkjkjkkkkkkkkk,1
aidetica,1
Zoro,1
roubar,7
Cuide,1
deixe,5
carona,1
potência,3
Rogo,1
sustente,1
console,2
atingidos,1
desastre,13
Japão,3
socorro,2
rápido,5
JornaldaCultura,4
super,12
esclarecidas,1
apresentando,2
online,2
contras,1
principal,5
acontece,10
promoverá,1
diálogo,11
PropostasDaIndústria,2
engasgado,1
roubada,1
mineiros,1
afirmam,2
mudar,19
entrada,3
longa,2
ar,3
dado,12
começo,2
acessem,1
entrevistar,6
Abraço,25
publicações,1
Unger,1
façanha,1
empurrado,1
coordenou,1
mirabolante,1
conversar,5
ministério,7
concordava,1
Sr,16
Triplex,1
Desarmar,1
