Word,Count
ficarão,1
fazendo,25
sincero,1
RESPEITE,2
PAIXÃO,1
time,15
CHATA,2
série,7
escolhi,4
TORCER,2
sugestiva,1
MANDANDO,2
total,19
JLBNaqdJdR,1
Acorda,6
fsD5Hqrpf4,1
significa,9
nojo,2
tentando,8
justificar,3
Relativista,1
mim,30
vir,13
comentar,5
post,13
posicao,1
presidenciaveis,2
Lula'rapio,1
WP5IEx6YPl,1
advogado,7
Rogério,2
filiou,2
década,16
Tarso,1
Genro,2
elegeu,3
Porto,1
premiado,1
procurador,1
capital,1
gaúcha,1
ganhou,6
gabinete,5
civil,3
indignação,9
decidido,7
nulo,6
rasgarem,2
puder,3
indignar,3
provável,1
migrar,1
polemica,1
pergunta,33
defendi,3
constatei,1
LulaNaCadeia,3
FDP,5
cheque,2
estrutura,6
resistir,1
causam,2
Jato,1
WrqaE7bfI0,1
Presidenciáveis,6
comemoram,1
SusanaNewsUrgente,1
entendidas,1
milhares,4
interpretações,1
aloprado,1
maluco,3
merece,14
perder,10
CONTANDO,1
estaria,5
SEMI,3
deixaram,3
esquema,5
LULADRÃO,4
distraido,1
atrapalhou,1
n8YpUAA7gT,1
enfim,8
toma,10
sDvq1YzsQb,1
Chamada,9
entrevista,5
Ausência,2
afasta,2
Certíssimo,1
Borá,1
KrBJP6Rdxt,1
metendo,2
soltou,5
cancelando,1
discutindo,2
homem,8
corajoso,3
mandato,7
cala,3
Imaginem,1
PRESIDINDO,1
TOFFILI,1
atrapalhasse,1
MALIGNOS,1
pensem,2
INTERLIGADO,1
YsalVpMWT6,1
representa,8
calam,1
ORGULHA,1
AgoraVai,1
tenés,1
DM,5
Uds,3
Egipto,1
visitar,2
atractivo,1
verdaderos,1
HagCjZenWS,1
DETONOU,1
inteiro,6
observando,1
TRAMA,2
armada,3
corrupta,7
ESCANCARADAAAA,1
burro,16
cúmplice,3
YrMTrhdrsU,1
Cheeeeeega,1
my9vVQo8ol,1
ent,1
JrubC4K0T6,1
kkkkkkk,10
sitio,6
triplex,3
discute,2
acontecer,7
Fravreto,1
VqVyZG68wk,1
ENSINOU,1
adolescente,3
cometeu,3
punido,4
contou,2
Acusador,2
quadro,3
recebido,5
reformado,1
