Word,Count
promessa,7
vazia,1
fala,38
histórico,19
claro,19
confiar,3
chamaram,1
resolveu,4
desconfiei,1
comunista,14
treinado,1
Cuba,2
polarizar,1
vale,7
bobagem,2
Desligue,1
companhia,1
Esquece,4
golpe,6
malandragem,1
adianta,8
engana,3
Preposto,1
elite,3
financeira,4
mercado,14
Afirmações,2
cínicas,1
desonesta,2
cobra,2
admira,2
passará,2
digito,1
propõe,5
terrorista,3
empate,1
contava,1
acabou,10
promove,2
megalomaníaco,1
forte,14
HAHAHAHAHAHAHA,2
velho,9
maconheiro,4
PROERD,1
idade,4
apoiou,4
Dilma,17
honra,3
bloqueado,2
Dr,6
democrata,4
aguentou,1
tweet,3
matéria,8
citação,1
panamapapers,2
revelou,3
patrimônio,3
paraíso,2
Caribe,1
Olha,18
aguenta,4
Panamá,2
Papers,2
bloqueou,4
Austeridade,1
bilionárias,1
bi,4
guardado,1
patriota,2
boca,5
chupa,1
pqp,3
kkkk,12
Kkkkkkk,11
politiqueiro,2
precisará,1
conversar,2
Pense,2
nisso,2
diga,5
equipe,17
atual,9
Mereça,1
precisando,2
sorvete,1
alho,1
doutor,4
aceitaria,1
comecei,2
palavrão,1
comprovada,5
Confira,4
entenda,2
indo,3
conhecer,1
estagiária,1
MT,5
chique,1
Pará,2
iluda,2
AlfabetizaçãoPolíticaUrgente,5
Socoooooorro,1
Acorda,6
Aliás,10
marolinha,1
branda,1
resultado,12
entregou,1
Tesouro,1
período,4
verificar,2
enganador,1
prefake,1
João,5
Autarquia,1
seriedade,4
compromisso,3
li,2
publicada,3
colega,4
compreendeu,1
crítica,6
gerar,4
tributos,1
recentemente,3
quiser,7
lorota,1
graça,10
Relações,1
promíscuas,1
estilo,1
rouanet,2
fiscalização,1
criterios,1
gestao,1
Avante,4
tucana,1
sugeriu,3
aceno,1
busca,4
indicar,2
kkkkkkkkk,1
kkkkkkkkkkk,4
Ouve,2
Professor,7
kanitz,1
despontar,1
desistências,1
aguardadas,1
Câmara,13
Maia,2
DEM,11
pressionado,1
financeiro,5
largar,2
desgastar,1
incrível,4
Dinâmica,1
ímpar,1
debate,13
pessoal,11
colocar,15
quentes,1
respeitosas,1
esclarecedor,1
triste,2
tristeza,1
achar,4
leva,6
defendeu,4
Antagonista,4
soube,2
animadíssimo,1
Nordeste,2
Chamo,2
cadeia,2
estelionatário,2
BankBoston,2
robô,7
informações,3
texto,3
Cuidado,4
ler,7
manchetes,2
piorado,1
bosta,4
Menções,2
série,3
Paradise,1
significam,1
necessariamente,1
tais,2
envolvidas,1
irregularidades,1
HAHAHAHA,5
Aríate,1
Flagra,1
Guédis,1
Ed,1
Baixa,2
Frango,2
chaverinho,1
economizando,1
revista,1
época,6
escreveu,3
entitulada,1
macroeconômica,1
mandato,12
Iguauzinho,1
gosto,5
cumpanheiros,1
alta,4
estirpe,1
íntegras,1
ofshore,1
declarada,1
crime,6
ok,5
informar,3
céu,3
socar,1
olho,9
CONTRATANDO,1
MANEZÃO,1
principal,5
acontece,11
promoverá,1
PropostasDaIndústria,7
Indireta,2
Alckmim,4
tava,7
lamentável,2
sorte,11
rabo,2
preso,5
Valeu,5
maiores,7
tempos,8
TV,6
PP,8
ganha,10
restante,1
míngua,1
segundos,2
turno,27
mostrou,4
presidir,4
mostrarmos,1
demagogo,4
Zé,5
Anrã,1
casting,1
imaginando,4
Pinguim,1
filme,1
papel,3
Ventríloquo,1
opiniao,1
bandido,10
condenado,4
faria,3
relacao,1
indultos,1
calar,3
Lavajato,1
impunidade,2
privilegios,1
PTNUNCAMais,1
corja,1
aliada,1
lascando,1
necessitado,1
cagar,1
véio,2
Infelizmente,16
NASA,1
explica,2
Rapaz,2
anormal,1
camarada,1
passeou,1
petista,21
bam,2
zorra,1
pousa,3
samaritano,1
varinha,1
condão,1
cortar,8
gasto,14
simplificar,3
foder,1
vendido,3
autoestima,1
Cabrobó,1
significa,4
Eunício,1
Geddel,1
tantos,4
continuarem,1
adubar,1
terra,2
humano,1
votaria,6
Michel,2
discursinho,2
Globo,5
desmoralizar,1
elegeu,2
mostrando,2
muita,18
honesta,4
competente,17
população,16
dê,6
Errou,2
trabalhando,8
vá,9
outubro,5
perca,1
trabalha,2
apagar,5
viram,3
lição,3
saqueadores,1
partidária,3
Congelar,1
corta,1
funciona,4
democracia,12
processo,3
fazermos,2
necessário,8
entendeu,15
existia,3
dívida,9
precisava,1
paga,9
levou,5
caos,3
econômico,18
congelou,1
precisávamos,1
deixou,4
tomar,5
remédio,1
amargo,1
assumiu,3
assumido,1
administração,3
anterior,2
queria,7
pagasse,1
calote,2
vago,1
Desembucha,1
Mei,5
camisetas,1
lido,1
entendido,1
belo,3
BC,7
moral,8
ambígua,1
tretas,1
ext,1
gogó,2
bacana,3
perfurado,1
estaríamos,2
embellish,1
reality,2
facing,1
ai,4
CORRER,2
DISGRAÇA,1
união,3
rejeita,1
sugestão,2
ajudou,4
transformar,3
mundial,2
presidenciáveis,6
propõem,1
Descubra,1
Inscreva,3
Smartmatic,2
dedinho',1
TSE,4
fumar,3
criatura,2
sentido,9
zumbi,1
manipulá,1
dominá,1
ForaMeirelles,1
PARÇAS,1
GERALDINHO,1
MALCKMIN,1
lava,1
MOTORISTA,1
ASSASSINO,2
Carlos,4
MARIGUELA,1
WAD,1
pública,9
minimo,1
eleitorado,5
viável,3
avança,1
presta,1
homens,4
mulheres,9
trabalhadoras,1
serem,6
simular,1
representa,5
finaliza,1
Começamos,2
Bonito,2
Bostonaro,1
recado,2
cagão,1
votando,4
Hahahahaha,3
HAHAHAHAHAHA,2
HAHAHAHAHAHAHAHA,1
tropeçou,1
defini,1
Bozoembusteiro,1
merece,9
sucesso,5
duvido,3
tope,1
apoie,3
desespero,7
chance,19
celebrar,1
delatado,3
vitória,10
Meirellito,1
pisão,2
menino,4
Ney,1
começam,3
respeitar,5
seleção,4
cantando,1
chorando,1
Jogou,2
tranquila,4
favorável,3
deixa,11
vive,4
Youtube,4
bra,2
bolacha,1
maizena,1
dou,4
Moro,5
RJ,5
governado,4
facção,2
artigo,5
Ricardo,1
SBEM,1
Folha,3
viéses,1
documento,1
Anvisa,2
arrombados,1
imploramdo,1
RT,3
Cruzes,1
Alzheimer,1
afundou,2
eMDB,1
voce,6
PSL,3
rede,4
PDT,3
morto,1
caiu,1
fugiu,1
Marisa,1
Sóbrios,1
alguma,12
pleito,5
Espada,1
Estaca,1
deixamos,1
Colocamos,2
exército,5
torcendo,2
palpite,1
par,1
jogo,6
comparativo,1
crescente,1
contínua,1
absoluta,4
demagogia,1
Chegará,2
assumir,4
favoritismo,1
caindo,1
frase,4
heim,1
anotar,1
cuida,2
quitanda,1
fugir,3
bola,7
Abraço,6
gastar,1
toa,1
foco,5
redução,6
custo,3
controle,6
aparelhava,1
roubava,1
queira,1
perpetuar,1
mentiam,1
descaradamente,2
Incluindo,2
nascer,1
filho,12
mete,1
Avisa,1
aliado,7
centrão,2
emplacaram,1
continuidade,5
droga,7
tributária,3
aumentar,4
reduzir,10
constituição,1
ChamaoLula,1
pega,1
duvidosa,2
privado,6
macomunado,1
pé,7
entretanto,2
entendo,6
comentário,4
plus,1
proposta,28
solidez,1
faltou,6
raspar,1
caneco,1
íntima,2
centenas,1
patinando,1
Tomei,1
decisão,4
certa,5
organização,2
dedicar,2
orgulho,4
fiz,5
ato,2
seguir,5
Tiozão,2
erva,1
votem,2
ChegaDeNarcoEstado,1
Soluções,3
deram,4
aprofundar,1
teto,4
implantamos,1
fundamental,8
chame,1
ferrar,2
resolve,9
absurdo,2
gastado,1
doque,1
funcionarios,1
desnecessário,1
upgrade,1
falsa,2
Obs,2
serve,4
analisarem,1
abrirem,1
FalsaDireita,1
estacionado,1
intenções,1
PSOL,6
fecharam,2
perderam,1
emprego,24
Retweeted,3
nega,2
transferência,1
PCdoB,6
resiste,1
obrar,1
bebida,3
direção,4
combina,2
desesperoouloucura,1
musculatura,1
estabilidade,2
ostentar,1
superação,2
espera,3
doidão,1
viés,2
controlar,2
venda,2
cobrar,2
tratar,2
saem,1
acontecer,3
fingindo,1
Prende,1
resolver,7
Credo,2
atraso,4
defecadas,1
justificativa,2
vejamos,1
entendi,4
congelados,2
regalias,3
assalta,1
imoral,3
encara,1
última,10
gasta,3
fortuna,6
pesquisa,42
dura,2
prosseguiremos,1
urgente,4
parar,2
propondo,1
passou,9
congelamento,2
curar,1
chaga,2
fraco,1
desempenho,5
emedebista,1
eleitorais,2
setores,3
defendem,1
Supremo,5
disputar,1
2ª,2
escala,3
importância,1
falada,1
ótimo,9
imensamente,1
injusto,2
falaram,2
Politi,1
Siga,4
lúcido,1
pfv,1
avise,1
vier,1
Rio,7
Janeiro,3
olhada,2
gostar,1
segui,1
honrá,1
parceiro,3
Transportes,1
segurança,17
Saneamento,1
base,8
sobrevivência,1
desenvolvido,1
CORRETO,1
apologia,1
onerar,1
Paraná,4
aplicações,1
apoiam,3
conhecem,1
Cheech,2
and,1
Chong,2
bolivarianas,1
hs,1
publicação,1
feia,4
disponível,1
Spotfy,1
playlist,1
merda,11
falou,8
taxar,1
